ID,Rating,Date,Place Name,Text
e0952e70e4aaac7441e42404f77889c6,1.0,2023-03-18T13:20:45.673Z,,"Галдеж от детей неимоверный, все пошарпоное, находиться неприятно самый худший музей в спб"
b4bcce6ea4a07718e45e3155fe52a7e8,1.0,2023-03-13T15:02:30.673Z,,"Красиво конечно, но отношение персонала отвратительное. Перед тем как купить билеты через интернет, подошла к контроллеру чтобы помогла купить, ей вообще было плевать и ниразу не заглянула в экран, девочка лет 17 сидит там, лазает в вк. Потом хотели сходить к насекомым, а у них там технические неполадки, наладят через 3 часа, у меня ребенок дико хотел туда попасть, пошли в дирекцию узнать как же попасть, она плечами пожала и ушла. Тогда билет надо делать дешевле раз у вас неполадки. Интересно все, много чего есть, стоит все от мамонта до амебы. Видов рыб море, птиц тоже куча. Некоторые экспонаты уже в плачевном состоянии."
23ffe03cf41ec30fe31fbb70fb3a9fb2,1.0,2023-02-01T12:33:58.236Z,,"Это же как так можно не ухаживать за государственным музеем и требовать такие деньги за вход... За что же мы платим, господа, за что? За то, что гуляем по помойке? Экспонатов великое множество, при этом на них явно все равно тем, кто управляет музеем. Грустно :("
5af3ad6c0068e1bd2ee0aaff07e90d03,1.0,2023-01-31T17:29:41.079Z,,"Ребятам нравится, взрослым интересно, как детям"
118c939b909c93bf12dac7274c2d791a,1.0,2023-01-08T09:05:13.028Z,,"С каждым годом все хуже и хуже. Экспозиции старые, витрины старые, реконструкция не проводиться, большой склеп."
576b6d96896e2563465a1922af74e8b6,1.0,2022-11-13T18:21:14.844Z,,Разруха полная. Музей на грани аварийного состояния
c96266719571575c3b948fa0a935eb77,1.0,2022-11-01T17:03:04.940Z,,"Началось наше путешествие в этот музей с огромной очереди на улице за билетами. Отстояв 30 минут в очереди до меня вдруг дошло, что можно купить билеты онлайн. Так и сделал. Вошли в музей, сдали ТРИ куртки (две взрослых и одну детскую) в гардероб, на каждую куртку дали по номерку. По скорости работника гардероба уже было понятно о полном безраличии работника к вещам, которые она принимает.  Далее после посещения замечательного музея мы уставшие вернулись в гардероб за куртками. И вернули нам по ТРЕМ номеркам ДВЕ взрослые куртки. Причём хозяйка зоны гардероба вместо извинений о сложившейся ситуации начала обвинять меня! Якобы я или мой ребёнок самостоятельно зашли в гардероб и кинули шапку(наушники) в одну сторону, а куртку забрали. Нашли похожую куртку одиноко висящую в зоне гардероба, где раздеваются группы. Куртка сильно поношенная и другого размера с чужой шапкой внутри. Вызов администратора на место вопроса не решил, дедушка лишь сказал, что не знает, что делать. На стойке администратора выслушали нашу проблему, извинились, взяли мои контакты и отправили восвояси с чужой курткой.   Огромная просьба администрации музея разграничить зоны гардероба, где вещи принимает гардеробщик и где дети раздеваются самостоятельно. Мне абсолютно не ясно каким образом ребёнок из группы зашёл в другую часть гардероба, выкинул из чужой куртки шапку-наушники и беспрепятственно покинул гардероб.   Произошло все 01.11.2022 в 15.00"
d94c867044b4c5bb416bba971d49e235,1.0,2022-10-22T17:51:59.297Z,,Какие же старые там экспонаты…
61c3792bc705c4a5ea89578013813889,1.0,2022-10-22T18:31:05.390Z,,Все очень старое и состояние оставляет желать лучшего
db8ba81a13fa9b98d22c2f361a75b3d3,1.0,2022-09-17T23:53:26.095Z,,"Приехали в Питер отдыхать, проходили мимо и решили зайти. На кассе не было никого в течении 20 минут! Электронный билет не получалось купить. В ожидании зашли в сувенирную лавку приобрести подарки близким, но противная бабка стала выгонять без билетов, хотя мы даже не пытались пройти к самой выставке. Отбило все желание и мы просто ушли."
b1621dc9f2b2af4b7aeb100f758600ee,1.0,2022-08-23T18:01:00.310Z,,"Всё отлично, но самих экспонатов кунцкамеры от силы 10 шт, разочарована походом туда, так как шли туда именно за этим"
51f1999fe46d8b4be97291b8a891d081,1.0,2022-08-18T18:21:00.832Z,,"Жуткая жуть…Музей чучел. Там чувствуется смерть. Может быть пришло время что-то изменить? Советское время прошло давно, музейная деятельность развивается и в в одном из главных зоологических музеев страны зоологию детям вполне можно показать по-другому. К тому же стенам музея явно нужен ремонт, а на средства от очередей посетителей это явно можно сделать."
8b361df363fe771613c97712f91f41f6,1.0,2022-08-06T09:04:40.687Z,,"Печально видеть базар-торговлю в стенах исторического музея. Ларёк из 90х стоит напротив памятника Карла Максимовича Бэра при самом входе в музей, прямо сюр 😩"
1a1e1359f27c2cc753641314386b4adf,1.0,2022-07-16T20:22:02.653Z,,"Детям понравилось, а я как в СССР побывала. Надо бы как-то обновляться, печальное зрелище."
2e367e4ecee0800af0ece7300beedece,1.0,2022-07-16T12:26:04.756Z,,"Очень грустное место, экспанатов много, но их состояние плачевно. Толстый слой пыли по всему музею, грязные лестничные пролёты, туалеты грязные и очень не удобные"
d345abde49f85ef38c876f32eff7b39e,1.0,2022-07-11T16:38:14.895Z,,"С компанией друзей из другого города пришли в музей. Впечатление от музея остались удовлетворительные. В рабочее время в музее нет экскурсоводов. Объяснили, что всего 2 специалиста, и это связано с  отпусками. И тех не кто не могли, сказать где они. В самый разгар туристического посещения🙄"
5bb3812333a33cc83a8d30b5b6079758,1.0,2022-06-18T14:29:38.984Z,,"На сайте написано что работает до 19 и билеты продаются онлайн на сеанс 17:30 , приехали музей закрыт вход до 17:00 , класс"
a2cd513523616b71b71ee9d79285abbb,1.0,2022-06-04T16:57:00.465Z,,"Это великий музей, в ужаснейшем состоянии. Взяли деньги, при этом все экспозиции закрыты!!!!"
94d61ed3323d8c5ae142fa320d93595c,1.0,2022-05-31T21:34:11.412Z,,"В расписании работы музея указано до 19.00, однако в 18.40 работники музея начали выключать свет в зале и просто выгонять нас и других посетителей, уже в руках несли сумки и были на низком старте домой. Безобразие! Если у меня рабочий день до 18 00, то покидаю я его после 18 00, а не за 20 минут до этого времени, чтобы побыстрее домой убежать! В итоге не успели посмотреть многие экспонаты, в отдали за вход на троих более 1000 рублей. Очень и очень печально. Руководство должно запретить своим горе-работникам такие выходки!"
dc9303aa9e003d4f44a1ec05515b1b27,1.0,2022-05-04T18:23:28.819Z,,"Очереди там всегда гигантские, ни разу там не был по этой причине, а в очередях родители с ребятишками, это странно кому в голову жто придет идти с ребенком в зоологический"
a30e3aa70eb8d9e1a994b4e04a45ff82,1.0,2022-04-15T16:38:57.804Z,,"Ужас , как грустно(((( все убогое..... старое.... свет ужасен.... ни одной камеры видеонаблюдения ( мало ли что). В общем полное разочарование. Без ремонтов и обновлений лет 70 думаю."
aea9987b8d24aadd6264e062f9b3eae6,1.0,2022-03-14T11:57:50.748Z,,"13 марта столкнулись со скотским отношением администрации к посетителям.на телефонные звонки они не отвечают,на сайте сказано что музей работает,а на самом деле на дверях музея весит объявление что музей 12 и 13 числа закрыт.У дверей народ,плачущие дети которым обещали показать зверей.хотелось бы напомнить сотрудникам музея что посетители приходят к вам не в гости ,а к себе в музей ,созданный их дедами и прадедами,а вы лиш нанятый нами на работу персонал."
18e0d51a3b24db682aa6c1d809b3ded6,1.0,2022-03-07T15:28:13.615Z,,"Несмотря на обилие больших площадей и теплых помещений народу с детьми приходится ждать в больших очередях на улице в мороз только ради билетов. Кассир: ""Не хотите ждать на улице и мерзнуть? Покупайте билеты в интернете.""  Коллекция впечатляет.  Стоит сходить и посмотреть."
567eb9d8c839935f11b11fd5e702b415,1.0,2022-02-23T09:08:45.890Z,,"Отвратительная организация продажи билетов. Зачем продавать онлайн билеты для взрослых,  если детский все равно нужно брать в кассе и стоять огромную очередь 30 минут???"
8a1ba2f46a0f0256e6386fca951c4cd5,1.0,2022-02-21T17:28:26.139Z,,"С парковкой есть трудности, сам музей неухоженный, запущенный, экспозиция практически без информации - без экскурсовода можно только посмотреть на чучела животных."
135c38987655795355d40e596df09ee8,1.0,2022-01-26T21:46:57.266Z,,"Это музей моего детства и моей дочери!  Поэтому не могу не приводить в него своего внука.Коллекция прекрасная ,но очень жаль,сто спустя 50 лет я вижу тоже ,тто и раньше.. Этому замечательному музею ,не хватает современной интерактивности в подаче информации  информации: ( 3D, видио ,цифровые технологие ,подсветки ,замены надписей ,которые мелкие ,плохо читаемые на компьтерную информацию в виде мини к/ф о видах,подвидах,регионах из обитания , пульти кнопками - интеракиивной подаче материала,чтобы посетители могли включить и найти ответы на все вопросы о животных . Конечно же огромная благодарность персоналу и руководству музея за сохранность и поддержание  экспанатов и залов в хорошем состоянии, И за то,что хранят ,поддерживают музей  по мере своих сил и возможностей Зоологический музей нашего детства!! Но любой музей требует участия  и заинтересованности со стороны города и комитета по Культуре и грантов на обновления и приведениея  музея к требованиям сегодняшнего дня ..."
845560b52904b54d4ec67b9d48bbec48,1.0,2022-01-18T19:09:26.006Z,,"Конечно же не жалко,но все же маразм брать с детей деньги за билеты с 4х лет🤬🤬🤬"
9b4b8fe87462765216793d743ccedb3c,1.0,2022-01-15T17:57:34.247Z,,"Охранник выгонял на мороз семью с детьми, хотя остальные ожидали, их не выгоняли"
b552e1d5c889bba774cc117f3531f9cd,1.0,2022-01-06T11:27:19.270Z,,"Экспозиция огромная, это единственный плюс. Всё в ужасном состоянии. Не рекомендую к посещению этот музей."
e92a0684dc0255106b2be9e094dce7ea,1.0,2021-12-27T08:38:31.687Z,,"Все экспонаты еще с Советских времен, здание требует ремонта"
24a1cdc592bb40eaa59d1d9c86ffd9db,1.0,2021-11-25T16:32:58.411Z,,"Была в данном музее когда мне было лет 13 и вот сейчас моему ребёнку 6 лет и мы решили отвести ее в зоологический музей.сказать что я была просто в шоке от него,это ничего не сказать!большая часть экспонатов на столько старая , что просто невозможно смотреть без отвращения. Везде слой пыли,все покрашено 100 слоем краски!!как такое вообще может быть в таком городе?! И ведь там так много детский экскурсий проводится,детей целыми группами привозят.и я понимаю детям интересно!но многие экспонаты настолько ссохлись,что даже не похожи на этих животных!в общем зрелище не для слабонервных!!ребенку понравился скелет синего кита и коллекция бабочек!"
1712b2c2c872153f60e4dfd3709dec2a,1.0,2021-11-17T11:10:14.470Z,,Музейное искусство умирает. Кожоеды делают свое дело. Коллекция не пополняется уже более 10 лет
cd6eb54f0a97e73d64311b54d74c847c,1.0,2021-11-05T12:05:46.846Z,,"Музей интересный , у детей глаза разбегаются , эмоции через край. Коллекция очень большая за день невозможно все посмотреть, до второго этажа не смогли дойти, в следующий раз . Однако мне показалось что царит некоторое запустение, много не подписанных экспонатов."
c19d44ff6e9c1e505c34b82653e35321,1.0,2021-10-24T13:23:52.855Z,,"Очень бедный музей. Была в нем некоторое время назад с внуком и заметила, что за 50 лет (первый раз была в нем тоже ребёнком) он совершенно не изменился. За это время чучела животных постарели и выцвели изрядно. Витрины битые и треснутые, надписи стертые. Никакого интерактива! Никаких новых экспонатов, судя по всему, за это время так же не появилось. Горько и обидно, что в Петербурге такой нищий и замшелый музей (несмотря на огромное количество экспонатов), что он никак вообще не обновляется."
d8ce881032b7184f2925303f290228e7,1.0,2021-10-06T15:56:23.775Z,,"Бабка назвала козлом и послала за то что я проехал мимо неё на самокате, не рекомендую"
a439077f07f474289fc8b66b063d3b92,1.0,2021-09-16T13:12:05.807Z,,"Мне 40,и ещё в 5м классе я был на экскурсии...ничего не изменилось...экспонаты все старые,как будто дети начальной школы из ""папье моше""делали."
aa3bec5a6ad556068ddcf73667743f76,1.0,2021-09-12T13:33:49.123Z,,"Не был в зоологическом музеи лет 10, опечален что за 10 лет не чего не поменялось. Нет развития!!! Отношение сотрудников ужасное!!! Куда уходят деньги с входных билетов не понятно."
08d678841bd134019c5da34ab6c54593,1.0,2021-09-05T16:03:24.656Z,,За 25 лет ничего не изменилось. Пыль везде. Вообще вид удручающий
8c0dabc2f36bfcaaabea0b40578c1ca4,1.0,2021-08-31T14:39:59.614Z,,"Эти экспозиции помню с детства. За пол века практически ничего не изменилось. Понятно, что некоторым экспонатам более века, музей должен более бережно к ним относиться и следить за их состоянием. Однако, что-то где-то сломалось, отвалилось, порвалось. Помещение в целом требует косметического ремонта."
683f8a8b879eea7d082986ef5d501832,1.0,2021-08-27T11:19:26.340Z,,"Что за прикол, когда касса на улице? Шёл проливной дождь, а них перерыв 15 минут."
b64916bb2f2337b005251a72ead6bdaa,1.0,2021-08-21T11:55:30.217Z,,"Честно говоря, унылое впечатление музей произвел. Все экспонаты очень старые, неряшливо и небрежно отреставрированы. Слабое освещение также затрудняет созерцание экспозиций. Возможно, зал с насекомыми мог бы порадовать, но по непонятным причинам он сегодня был закрыт. Не стойте в огромной очереди, оно того не стоит. Но если все же решили посетить, купите билет онлайн на офиц. сайте музея - это элементарно."
a86a348499d3c1702ccf2c551303ea52,1.0,2021-08-07T13:36:27.303Z,,Не стоит потраченного времени. Экспонаты в о твратительном состоянии.
7202ad53c1320b5cdb282f31d20c86db,1.0,2021-08-05T14:04:28.465Z,,Очень жарко и душно. Нечем дышать. Плохое кафе и туалет. Грязно.
a4631e6da389562fbc5fe7f3bb7c8bd5,1.0,2021-08-05T10:11:28.295Z,,"Невыносимо душно. Кондиционеров, видимо, нет, окна все закрыты."
ce401982ba919a08ec14ecce18685609,1.0,2021-06-27T21:27:47.057Z,,"Ужасное освещение, лампы старые тусклые, некоторые вообще не работают. Экономите на электричестве что ли? Экспонаты в потемках стоят, что не разглядеть.   Витрины грязные! Все! Я конечно понимаю, детей много, все ляпают, но за такие деньги, которые вы берете за билеты можно и уборщицу нанять, которая хотя бы раз в несколько дней будет их мыть. По внешнему виду складывается впечатление, что не мыли их несколько месяцев!   Сами экспонаты все старые, некоторые поломаны или просто в ужасном состоянии! я был в музее еще будучи ребенком, сейчас сам уже пришел с сыном и ничего не поменялось!  Очень расстроило посещение музея, который так обожал в детстве 😕"
e2f891c2b6eb2544a33b49fbe5f49c81,1.0,2021-06-27T13:22:29.432Z,,"Не пропустили купить сувенир без билета! Были с ребенком в музее накануне, сувенирная лавка была закрыта и мы не смогли купить игрушку. Вернулись сегодня. Две клуши на контроле нахамили и даже не попытались вникнуть в суть ситуации, в крайне грубой форме  не пустили меня к сувенирам, потому что якобы «без билета нельзя». То есть, чтобы купить игрушку, мне надо заплатить еще и за билет в два с половиной раза больше?  «Идите в Кунсткамеру и там покупайте»? Что? Надеюсь, руководство музея узнает, что на входе разворачивают людей, которые приносят деньги музею. Отвратительное отношение, хамский персонал."
7daca28a85d4806aa8748eb8480cba09,1.0,2021-06-27T14:39:57.376Z,,"Печально видеть запустение такой богатой коллекции: экспозиция не менялась с советских времён, большинство экспонатов в неудовлетворительном откровенно заброшенном состоянии, необъяснимо скучно, плохо сделанные инсталляции. Внутри залов музея нестерпимо жарко, нет системы вентиляции, или она не работает. Туалет музея - один из самых плохих, не соблюдаются никакие гигиенические нормы."
8beff6cae22ee1fdf05831f63dbe9ebf,1.0,2021-05-06T15:24:01.659Z,,"Организация ужасна, сначала дикая очередь в кассы, которые СНАРУЖИ. Хотя внутри места предостаточно. Нигде никакой информации, что с электронными билетами в кассу - не нужно! Потом очередь в гардероб. С крайне невежливымими гардеробщицами. Далее-туалет. Кабинки крошечные - с ребёнком 4 лет разместиться Никак! Приходится сажать ребёнка на унитаз при открытой двери! Экспозиция старая, звери и птицы настолько облезлые и бесцветные - что понять что например перед тобой лиса - можно только по подписи. В принципе, можно понять, ну нет финансирования, но дичайшее количество пыли на всех полках и экспозициях - просто ужас! Видимо на уборщиц тоже нет денег! Второй раз вести ребёнка нет никакого желания. Лучше ролик в интернете показать - нагляднее будет."
fe881e22c50f14017a2025fdd2906c5b,1.0,2021-04-24T11:28:45.860Z,,Ужасная организация музея. Огромная очередь на вход.  Не рекомендую
0b54a5eb1d85a8a1b9b5c5c4325864d6,1.0,2021-04-16T09:46:24.568Z,,Старый музей. Все в пыли. Же э за экспонатами ни кто не ухаживает. В туалетах сильной запах хлорки как их совка... Ужас. Запустили такой музей! Директа в топку за такое содержание национальных ценностей!
c9523bf9a0a57b9a976cab9c74f627d4,1.0,2020-07-18T14:33:12.760Z,,"Поездка туда это ошибка, для середины прошлого века, возможно, этот музей был актуален. Сейчас жаль потраченного времени. И очередь на 40минут того не стоит."
e52f1d8bbf02e7d3c5d4a88803454d63,1.0,2020-05-13T16:58:10.055Z,,"Ни чего за 45 лет не изменилось, только все очень сильно постарело и обветшало. Находиться там не приятно. Первый раз я был в этом музее в 6 лет, тогда я был в восторге да и детей своих водил, хотя уже было так себе. А вот сейчас совсем плохо."
098974a0ff583189fd8c87a71c3d17dd,1.0,2020-03-12T13:40:47.537Z,,"Музей увядает, очень грязно и пыльно.В центре города,а такое запустение! Очень жаль"
0df80fb9876131f2ecbdf0469abc433c,1.0,2020-03-01T11:37:24.691Z,,Директору музея двойка!! В туалетах грязь!! Комнаты матери и ребенка нету!! Ребенку не где в туалет сходить!!
1eed02b9e3518fcd457cbd2672a0aa59,1.0,2020-02-11T09:29:13.962Z,,кругом разруха и пыль.
e457f4f3acc7b2173f7a325682571056,1.0,2020-01-17T09:18:21.171Z,,"Стыдно на наш город. Экспонаты на высшем уровне. А вот чистота, организация и общественные места на 1."
e497c59fb3ae6529bb7992039e10fbab,1.0,2020-01-06T11:27:25.196Z,,"Час стоим в очереди в кассу на морозе! Такое ощущение, что билеты продаёт маленькая обезьянка. В выходные лучше не суйтесь сюда! Ооочень надеюсь, что внутри интересно. Иначе с такой организацией это будет мой последний музей в Санкт-Петербурге."
df25d5fdef9fef261bbdf5421852b6dc,1.0,2020-01-05T20:03:09.217Z,,"Одно окошко в кассе. Очередь зимой 1,5 часа! Это как вообще? Музей до 18, а насекомые закрываются в 17.00 и об этом нет никаких объявлений. До 17 гуляли по 1 этажу, когда пошли на 2 увидели, что он только что закрылся. Обидно."
c1c3155e1855deaee8019535db8172f2,1.0,2019-12-29T23:42:21.023Z,,"Так надо делать и современного уровня экспозицию.Там же все пылью покрылось,боюсь заходить.."
493394791803cf7d37a631ca6f0d70f4,1.0,2019-12-24T10:24:36.588Z,,"Отсутствует система безопасности, отсутствие камер видео наблюдения внутри здания (Кроме пары камер, которые направлены не понятно куда) Если вы, что то потеряли, забыли или у вас что то украли, это невозможно будет отследить."
65fde62d1592fcba769d5d95e47f5494,1.0,2019-12-09T07:52:18.574Z,,"Были на этих выходных. Не понравилось. Вход на одного 300. Экспонаты в пыли, давно ничего не обновлялось. Старые стеллажи, шторы и ремонта не было лет 30, если не больше. Туалеты просто ужасны. Касса расположена на улице. Надеюсь что-нибудь сделают, а то стыдно перед туристами, которые посещают наш город."
4dde05818a089b70ca6c5b3888c5a4f6,1.0,2019-11-29T08:16:24.820Z,,Упадок. Темно. Экспонаты в ужасном состоянии
f1b74860a07cb4377eb0664b97667a25,1.0,2019-11-26T06:08:53.618Z,,"Сам музей конечно интересный и очень много экспонатов, но....... Экскурсия была у двух 2-х  классов. Экскурсия началась с опозданием 20 минут, дети прождали начало экскурсии стоя на лестнице. Экскурсовод грубая, детей если они не ответили на вопрос, то сравнивала с глупыми баранами. Экскурсия была  настолько с быстрыми перебежками от экспоната к экспонатау, что дети не успевали ни чего рассмотреть, ни каких интересных фактов о животных рассказано не было. Экскурсовод рассказывала о животных только о том, что они мертвые, что умрут в нашем мире, что большие животные  съедят маленьких и соответственно те умрут.  Пришлось сделать замечания и по обращению к детям, и по рассказу, но экскурсовод проигнорировала все обращения к ней. Второй наш класс, так же были от своего экскурсовода и самой экскурсии далеко не в восторге."
b41d93508d8c09a0edb962b4e9d086e1,1.0,2019-11-05T08:36:34.696Z,,"Экспозиция шикарная, ее надо холить и лелеять, дети в восторге. Но к Организации работы музея- много вопросов. Первый минус- отсутствие возможности купить билеты онлайн, мы в какое время живем?! Второе- единственная касса ( не считая экскурс. бюро), километровая очередь на улице ( стрелка ВО+петербургская погода= приятного мало долго стоять с ребенком в таких условиях). Третье- отсутствие нормальных пандусов для колясок и маломобильных граждан, где же доступная среда? четвертое- отвратителтные туалеты, вода не во всех кранах и то, только холодная! Ну и пятое- такая уникальная коллекция, а ее подача морально устарела, не современна. Администрация музея, услышьте нас, посетителей, стряхните нафталин и вперед! Думаю, денег вам выделяют достаточно, если нет- бейте в колокола, а мы прддержим!"
c2c3fb5e9730f11678ab14cafd53464b,1.0,2019-11-03T11:40:50.343Z,,"Не попали внутрь(((( не готовы были с ребёнком стоять Оооооогромную очередь под дождем!!!! Просто издевательство(((  Очень жалко, в детстве я в зоологический музей часто ходила, а теперь вот так вот. Ужасно печально...  так над людьми и детьми измываться!"
9650fe6b1bcf70f43ba1c3006fe90366,1.0,2019-11-02T14:14:35.367Z,,Очередь за билетами около часа на улице!!!жесть
d0c9d40ddbc3cc20aade4510da7c7d1f,1.0,2019-11-02T14:18:25.683Z,,"На сайте не указано, что продажа билетов производится до 17.00. Пришли в 16.50, нас развернула охрана со словами, что билеты уже не продаются и касса вообще закрыта уже 10 минут назад. Стыдоба."
f07ec465101687d89dd2bfa03ab6f67b,1.0,2019-10-22T15:38:29.056Z,,"Музею требуется реконструкция, просто в ужасном состоянии. Богатая шикарная коллекция, но все в очень плохом состоянии. Музей надо делать интерактивным, светлым, чистым."
2be28d3dde751809d5ded6d57b62b6cf,1.0,2019-10-17T13:59:57.611Z,,"Немножко стыдно стало во время посещения, цена за билет при этом не маленькая. Все витрины обветшалые, покрашены шаровой краской (краска без колера), уборка производиться только тех поверхностей, с которыми идет непосредственный контакт посетителей, все остальное просто не убирается - грязь, от экспонатов такое ощущение что они все наследие СССР, причем которое не особо бережно хранят. Состояние самих помещений - тоже плохое, где-то потолки потекли, где-то потрескались, где-то со следами задымления помещений. Полы и стены в аналогичном состоянии. В глаза бросается, что балансодержатель не производит необходимые текущие ремонты. Впечатления крайне негативные!"
d0f5d7787ea429a218a8af0f469df0cc,1.0,2019-10-16T10:00:58.373Z,,Какого чёрта экскурсовод оскорбляет ребёнка?
55a3e7f2c397ff218bc40c59ae64dc07,1.0,2019-10-12T12:57:16.988Z,,Дорогие билеты
7a8e9f5819bcfac2adebbc16a3c1bbca,1.0,2019-10-06T11:50:50.504Z,,Очередь в кассу на улице. Касса на улице. Невозможно купить билет онлайн.
ff6da1bce4becbf00a0bc077f3d61bfe,1.0,2019-09-15T09:14:15.848Z,,"Жуть жуткая грязь бардак ужас вообщем сам музей, очень крутой я не первый раз там привезли ребенка показать, я сам был в шоке вековая грязь и пыль, и при том, что перед нашим посещением был санитарный день 11.09.19, а на следующий день мы наблюдали такое, что волосы дыбом... Вот купол витрины над экспозициями, я сначало думал это специальная краска какая то серая, а нет это слой пвли!!!"
c5368e6a693d2a9b99dabcced277da15,1.0,2019-09-05T08:35:09.985Z,,"Дорого, грубый персонал"
168e6afa3b25101d666a831a7347b370,1.0,2019-07-28T19:09:10.884Z,,"Не попали,  т. к.  касса закрылась раньше,  чем написано на сайте - в 16:50; мы пришли в 16:40.  Дети плакали, приехали из другого города,  очень хотели попасть."
2d3d95fa693a6dab71ec8a4f3d4085af,1.0,2019-07-25T09:01:05.880Z,,"Блин, расстроилась при его посещении... Грязно, старо, капец! Музей в упадническом состоянии! Ну, стыдно должно быть властям Петербурга🙄 21 век!"
c950336f782b9276099994726b246343,1.0,2019-07-17T09:23:23.310Z,,"Субъективно сложилось впечатление, что музей отстаёт от запроса современного посетителя (низкая информативность, плохое состояние ряда экспонатов, отсутствие интерактивных активностей, одновременное наличие в рамках экспозиции десятков объектов животного мира одного вида)."
8347f9ba536517d7fe87458ce865c5a3,1.0,2019-06-07T13:51:01.952Z,,"В этому музее я был 3 раза, с экскурсией   от школы ~1998 год, самостоятельно ~ 2001 год и в мае 2019, так вот с первого посещения прошло более 20 лет и он не чуточку не поменялся, и это не тот случай когда говорят в хорошем смысле."
190019cefa22a9527dc00bc492f6cd6a,1.0,2019-05-25T17:57:39.306Z,,"Мне не понравилось всё! Как в могильнике. Куча чучел, стоят друг на дружке. Ветрины близко друг другу - нагнетает очень. И запах непонятный."
ca9114cdb8e480ecbece1ed6f6389307,1.0,2019-05-22T13:15:45.843Z,,"Очередь, нет интернет кассы"
2ec2fdfe1a3c08a2c75256e0215aeeb1,1.0,2019-05-09T19:10:20.906Z,,"Не ожидал, что все так плохо. Экспозиция не менялась с времен Петра 1,ремонт не делался так же давно."
1fa46304a770162f3a0465406922e051,1.0,2019-03-27T10:23:35.065Z,,"Очередной позор нашего города, полнейшее запустение!"
77e2afbc4d3a3ed519ff19a82203bfaf,1.0,2019-02-12T15:26:17.026Z,,Тысячи убитых животных и рептилий.
148cbf74d136b7b8b9cf53bf5051c064,1.0,2019-01-26T16:34:14.982Z,,"Очень стыдно за такой музей, ни в какое сравнение с западными. Найдите деньги на реконструкцию, сделайте нормальные экспозиции, интересные детям. Начните с просмотра фильма ""Ночь в музее"". Могу помочь с созданием креативных экспозиций, музей должен поражать воображение наших детей."
9e1b4c8edaa94742b8a9cc1f7032bf1f,1.0,2019-01-22T10:01:31.294Z,,"Надеюсь, что руководство музея иногда читает отзывы! После посещения музея остались двоякие чувства: многие экспонаты интересные, собрана впечетляющая коллекция птиц. Но в своем отзыве хотела бы обратить внимание больше на чистоту в музее. Клубы пыли на тумбах, которые не протирали с июня 2018 года, о чем свидетельствуют надписи на них от посетителей.  Неужели 2-х санитиметровая толщина пыли также является музейным экспонатом?!"
d60162f7f945f1e74fa4c80577fbbe76,1.0,2019-01-08T18:12:19.636Z,,Все экспонаты да и сам музей в печальном состоянии
4a1eea422fef3139a366e32c05f0af1d,1.0,2019-01-04T16:36:41.328Z,,"Касса одна, кассир один! Очередь в любую погоду. Отстоял 30 минут на морозе и перед лицом закрыли кассу, а за мной еще 20 человек. Люди приезжают с детьми (с маленькими) и с других городов и должны мерзнуть в очереди на улице! Можно же продавать через интернет или поставить терминалы для продажи билетов."
6c528779eac8e63c8d74b11d1f249bde,1.0,2018-11-04T11:15:49.760Z,,"Очередь за билетом на час, нельзя как-то упростить??"
6ddaae66b06fe4c0be774e10d2e256f7,1.0,2018-09-10T16:36:28.760Z,,"Директора под расстрел!  Я был в этом музее 30 лет назад и НИЧЕГО не изменилось! Уже человечество сделало несколько шагов вперед, а там до сих пор те же морально устаревшие экспонаты. Зачем то выставили чучела современных собак! Даже мой 5-ти летний ребенок удивился, сказав ""мы же их и так на улице видим"".  Второй этаж преступно не используется.. фотографии животных и жуки. Краска облезла, нужен ремонт."
7acd0ee238c336dc765ec1efd63109a4,1.0,2018-08-16T11:09:34.786Z,,"здесь очень душно, воняет старой шкурой. окна вообще невозможно открыть (сэкономили на ручках окон). сами экспонаты довольно угарные , но больше 2х часов там не выжить... в туалете осенб тесно, как промеж прелых булкок"
